Name,Location,Price (INR in Lakhs),Price_per_sqft,Area_sqft,Description,Property_URL,bedrooms,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,property_type,luxury_score,location_advantage_score
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",300.0,11696.0,2097.0,"Interested to sell independent house/villa.Placed at raysan.Nice semifurnished enhancing decorit has spacious 4 bedrooms and 4 bathrooms. .285.00 sq. Yards(Builtup area) is the area of the propertywant to sell it for rs 30000000.It is a 10 years old property construction.Road touch property, prime location.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ganesh-3-raysan-gandhinagar-2565-sqft-r2-spid-U75949747,4.0,4.0,2.0,,,semi-furnished,Raysan,,10-20 years,1,False,False,False,villa,2.0,0.0
"2 Bedroom Housein Vayana, Kalol, Gandhinagar","Vayana, Kalol, Gandhinagar",63.0,2011.0,3132.0,"Check out this 2 bhk house for sale in karmabumi 1 opp arvind upland,vayna, a popular residential locality that contains many of the in-Demand properties in ahmedabad west. The floor plan additionally contains 2 bedrooms, 2 bathrooms and 2 balconies. All in all, the independent house is spread over a super built up area of 291 sq.M. This 5-10 years old property is available for immediate posses...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-vayana-gandhinagar-1453-sqft-spid-P81624407,2.0,2.0,2.0,,,,Kalol,,5-10 years,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",325.0,18056.0,1800.0,"Wonderful 2012 home in a posh location just freshened up with new garden, available for sale corner plot of the society utmost care followed during the construction, this is a very special home with 100% vasthu care taken sufficient parking place available, updated most useful condition of flooring, electric, and plumbing. A very special home that is move-In ready or can be taken to the next le...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-1980-sqft-spid-Z77099725,0.0,0.0,0.0,,,,Sargasan,,New,1,False,False,False,house,3.0,0.0
"4 Bedroom Housein Sector 23 Gandhinagar, Sector 16 Gandhinagar","Sector 23 Gandhinagar, Sector 16 Gandhinagar",950.0,26745.0,3552.0,"Available for sale individual bungalow. Experience pure nature living with premium lifestyle comfort in a beautifully designed bungalow located in the heart of the city. Constructed with premium quality materials and elegant finishing, this 4-Side open bungalow offers excellent ventilation, abundant natural light, and a peaceful environment for comfortable family living. A perfect combination o...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gandhinagar-3552-sqft-spid-Z91089974,3.0,3.0,2.0,,,unfurnished,Sector 16,,New,1,False,False,False,villa,2.0,0.0
"4 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",275.0,13227.0,2079.0,Available on sell 4bhk fully furnished bunglow in vavol near by relience smart bazar bunglow plot size 231 sq.Yard and 294 sq.Yard construction 2 car parking and personal garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tatva-villas-vavol-gandhinagar-2079-sqft-spid-R89531512,4.0,4.0,2.0,,,furnished,Vavol,,New,1,False,False,False,villa,0.0,0.0
"3 Bedroom Housein Dahegam, Gandhinagar","Dahegam, Gandhinagar",225.0,6329.0,3555.0,"Are you planning to buy your dream home? You can consider this well-Built 3 bhk house for sale in dahegam, gandhinagar and make it your new address. This house occupies a built up area of 3555 sq.Ft. And contains 3 bedrooms, 4 bathrooms and 1 balcony. This 3 bhk house comes attached with 1 covered and 1 open parking for your vehicle(s). Moreover, this house is currently under construction and p...",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dhegam-gandhinagar-3555-sqft-r3-spid-D83257684,3.0,4.0,1.0,,,,Dahegam,,New,0,True,False,False,house,0.0,0.0
"4 Bedroom Housein Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",400.0,8924.0,4482.0,"Looking to buy an independent house in gandhinagar? Do check out this 4 bhk house in uvarsad, which is an ideal choice for a family. The floor plan additionally contains 4 bedrooms, 4 bathrooms and 3 balconies. All in all, the independent house is spread over a built up area of 4482 sq.Ft. This 4 bhk house comes attached with 3 covered parking for your vehicle(s). This residential property is s...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-uvarsad-gandhinagar-4482-sqft-r1-spid-C87621992,4.0,4.0,3.0,,,,Uvarsad,,New,0,True,False,False,house,0.0,0.0
"3 Bedroom Housein Sardar Patel Ring Road, Gandhinagar","Sardar Patel Ring Road, Gandhinagar",380.0,10556.0,3600.0,"Available 3bhk villa bungalow for sale at sentosa greenland, s p ring road, near science city circle.",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-satyam-sentossa-greenland-sardar-patel-ring-road-gandhinagar-2250-sqft-r2-spid-P88308884,3.0,3.0,3.0,,,,SP Ring Road,,Unknown,1,False,False,False,villa,0.0,0.0
"2 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",181.0,12569.0,1440.0,,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-1440-sqft-spid-U90617090,2.0,2.0,1.0,,,,Sargasan,,Unknown,1,False,False,False,house,,
"3 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",160.0,11852.0,1350.0,Available on sell 3bhk bunglow in vavol 2 floor available 150 sq.Yard plot and 200 sq.Yard construction prime location near by vavol pundrasan road,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-krishna-tulsi-bungalows-vavol-gandhinagar-1350-sqft-spid-C87425470,3.0,3.0,2.0,2.0,,,Vavol,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",350.0,11111.0,3150.0,Available on sell 4bhk bunglow in raysan pdpu road 350 sq.Yard plot and 370 sq.Yard construction prime location,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sparsh-palace-raysan-gandhinagar-3150-sqft-r1-spid-L88319430,4.0,4.0,2.0,,,,Raysan,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",425.0,12694.0,3348.0,"Nakas bungalow in kudasan, gandhinagar is a premium residential bungalow locality offering spacious independent homes with modern layouts and peaceful surroundings. The society is ideal for families looking for privacy, comfort and luxury living in a developed residential area. Bungalows are designed with ample open space, private parking, proper ventilation and natural light for a comfortable ...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-2700-sqft-spid-C90940372,4.0,4.0,2.0,,,,Kudasan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",450.0,15823.0,2844.0,"Omkar bungalows in raysan, gandhinagar is a premium residential bungalow society offering luxurious independent homes with spacious layouts and modern living features. The locality is known for its peaceful environment, wide internal roads and family-Friendly atmosphere, making it ideal for premium residential living. Bungalows are designed with private open spaces, ample parking, excellent ven...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-3690-sqft-spid-S90932840,4.0,4.0,2.0,,,,Raysan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",300.0,128755.0,233.0,"Ganesh society in raysan, gandhinagar is a peaceful residential bungalow locality offering independent homes with spacious layouts and comfortable living. The area is well-Developed with internal roads and a family-Friendly environment, making it ideal for end users. Bungalows provide private space, parking and good ventilation with natural light. Located in the fast-Growing raysan area, it enj...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ganesh-3-raysan-gandhinagar-285-sqft-spid-K90913302,4.0,4.0,2.0,,,,Raysan,,Unknown,1,False,False,False,villa,0.0,0.0
"2 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",211.0,11217.0,1881.0,"Green park in kudasan, gandhinagar is a well-Established residential bungalow locality known for its peaceful surroundings and family-Friendly environment. The area offers independent homes with good space utilization, private parking and open areas, making it ideal for comfortable living. Bungalows are designed with proper ventilation and natural light, ensuring a healthy lifestyle. Located in...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-1710-sqft-spid-B90912942,2.0,2.0,1.0,,,,Kudasan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Urjanagar 1, Randesan, Gandhinagar","Urjanagar 1, Randesan, Gandhinagar",350.0,155555.0,225.0,"Urjanagar 1 in randesan, gandhinagar is a well-Established residential bungalow locality known for its peaceful environment and premium low-Density living. The area offers a perfect blend of independent homes, greenery and a secure neighborhood, making it ideal for families. Bungalows are spacious with private open space, parking and good ventilation. Located in the fast-Developing randesan are...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-urjanagar-1-gandhinagar-300-sqft-spid-J90911076,4.0,4.0,2.0,,,,Randesan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",300.0,17544.0,1710.0,"Premium 190 sq. Yd. Bungalow located in a well-Developed gated society of raysan, offering peaceful living with modern infrastructure. The property features spacious rooms, ample natural light, and excellent ventilation, making it ideal for family living. Located near pdpu road, the society provides easy connectivity to schools, hospitals, and daily conveniences. With wide internal roads, secur...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-mahavir-enclave-raysan-gandhinagar-2070-sqft-spid-E90867692,0.0,0.0,0.0,,,,Raysan,,Unknown,1,False,False,False,villa,0.0,2.0
"5 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",599.0,20047.0,2988.0,"Are you planning to buy your dream home? You can consider this vinayak woodlands well-Built 5 bhk house for sale in raysan, gandhinagar and make it your new address. The house has over super built up area of 332 sq.Yards and comes with 5 bedrooms, 5 bathrooms and 2 balconies. The owner of the house also gets 1 covered parking slot to park their car safely. Being a ready to move house, you can e...",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-vinayak-woodlands-raysan-gandhinagar-2988-sqft-r1-spid-V88447410,5.0,5.0,2.0,,,unfurnished,Raysan,,New,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",825.0,23504.0,3510.0,"Are you planning to buy your dream home? You can consider this well-Built 4 bhk house for sale in raysan, gandhinagar and make it your new address. This residential property boasts proximity to key landmarks like close to metro station and close to hospital. Constructed on a super built up area of 3510 sq.Ft., this house comprises 4 bedrooms, 4 bathrooms and 2 balconies. Your vehicle(s) can be ...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-3510-sqft-spid-C91003248,4.0,4.0,2.0,,,,Raysan,,New,1,False,False,False,house,0.0,4.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",600.0,16667.0,3600.0,"Planning to buy an individual house in gandhinagar. Then you should definitely check out this 4 bhk house for sale in raysan, a well-Planned and well-Connected locality in gandhinagar. Owing to its key locations, several landmarks like close to metro station and close to hospital are easily accessible. Containing 4 bedrooms, 4 bathrooms and 2 balconies, this independent house is spread over a s...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-3600-sqft-spid-O90929956,4.0,4.0,2.0,,,,Raysan,,New,0,False,False,False,house,0.0,4.0
"Residential land / Plotin Palodia, Gandhinagar","Palodia, Gandhinagar",432.0,8000.0,5400.0,"Residential plot for sale in palodia ideal for bungalow or twin bungalow construction A prime residential plot measuring 600 sq. Yards (Approx. 5400 sq. Ft.) is available for sale in the peaceful and rapidly developing area of palodia. The plot comes with ideal dimensions of 123 ft. X 44 ft., perfectly suited for building a luxurious bungalow or twin bungalow. Located in a serene yet well-Conne...",https://www.99acres.com/residential-land-plot-for-sale-in-palodia-ahmedabad-west-600-sqyd-r4-spid-O85941086,,,,,,,Palodia,,Unknown,1,False,False,False,villa,0.0,0.0
3 Bedroom Housein Sector 7 Gandhinagar,Sector 7 Gandhinagar,350.0,24086.0,1453.0,,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-7-gandhinagar-1453-sqft-r2-spid-Q87196076,3.0,3.0,2.0,,,,Sector 7,,Unknown,1,False,False,False,house,,
"1 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",97.85,9500.0,1030.0,"The 1 bhk residences at siban in gift city offer spacious layouts , designed to provide the comfort of a larger home with modern interiors and smart functionality.These homes feature a large living area, premium kitchen, and ample natural light, making them ideal for working professionals, couples, and investors.Residents enjoy access to world-Class amenities, high-Rise living, and strong renta...",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-gift-city-gandhinagar-1030-sqft-spid-Z89988868,1.0,1.0,1.0,,,,Gift City,,New,0,False,False,True,house,0.0,0.0
"2 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",182.0,12639.0,1440.0,"Devbhumi society in sargasan, gandhinagar is a peaceful residential bungalow locality offering independent homes with comfortable layouts and family-Friendly surroundings. The society is suitable for families looking for privacy, open space and a calm residential environment. Bungalows are designed with good ventilation, natural light and private parking areas for comfortable living. Located in...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-1440-sqft-spid-K90937750,2.0,2.0,1.0,,,,Sargasan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",250.0,9645.0,2592.0,Available on sell 4bhk bunglow in sargasan new project 288 sq.Yard plot size and 386 sq.Yard construction prime location near by mahatma gandhi mandir kh road,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shreeji-villa-gandhinagar-vavol-gandhinagar-2592-sqft-spid-G87292442,4.0,4.0,2.0,,,,Vavol,,New,0,False,False,False,villa,4.0,10.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",250.0,13889.0,1800.0,Available on sell 4bhk bunglow in kudasan 2 floor 200 sq.Yard plot and 275 sq.Yard construction near by relience circle,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-radhe-green-kudasan-gandhinagar-1800-sqft-spid-O87228508,4.0,4.0,2.0,2.0,,,Kudasan,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",300.0,17007.0,1764.0,Available on sell 4bhk bunglow in raysan 196 sq.Yard plot and 240 sq.Yard construction near by pdpu road prime location,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-1764-sqft-spid-X87228316,4.0,4.0,2.0,,,,Raysan,,New,1,False,False,False,villa,0.0,0.0
"1 Bedroom Farm housein Khatraj, Gandhinagar","Khatraj, Gandhinagar",160.0,3541.0,4518.0,"Availble villa for sale in forresye by arvind , jethalaj, khatraj",https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-forreste-khatraj-ahmedabad-south-4518-sqft-spid-N90137496,1.0,1.0,1.0,,,,Kalol,,Unknown,0,True,False,False,villa,0.0,0.0
"5 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",270.0,19608.0,1377.0,This is an 5bhk ultra luxurious bunglow Nearby sargasan cross road Plot area is 153sq.Yard And construction is 250sq.Yard Asking price is just 2.70cr it can be negotiable on table Naman real estate,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-1377-sqft-r2-spid-S87326092,5.0,5.0,2.0,,,,Sargasan,,New,1,False,False,False,villa,0.0,0.0
"3 Bedroom Housein Nandoli, Gandhinagar","Nandoli, Gandhinagar",450.0,10000.0,4500.0,"3 bhk spacious bungalow for sell in one of the prime location at nandoli, for queries and inquiries, contact a real estate agent, i.E., tulja estate pvt. Ltd., in ahmedabad.",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-nandoli-gandhinagar-4500-sqft-r6-spid-P81390191,3.0,3.0,2.0,,,,Kalol,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Ambapur, Gandhinagar","Ambapur, Gandhinagar",1200.0,7017.0,17100.0,"4 bhk luxurious bungalow for sell in one of the prime location near ahmedabad, ambapur, for queries and inquiries, contact a real estate agent, i.E., tulja estate pvt. Ltd., in ahmedabad.",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ambapur-ahmedabad-north-6300-sqft-r2-spid-Q86585114,4.0,4.0,3.0,,,,Ambapur,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",250.0,11574.0,2160.0,4bhk bunglow in prime location and good locality at kudasan. 200 sq.Yard net plot and 450 sq.Yard construction.,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-4050-sqft-r2-spid-Z86945944,4.0,4.0,2.0,,,,Kudasan,,New,1,False,False,False,villa,0.0,0.0
"Residential land / Plotin Palodia, Gandhinagar","Palodia, Gandhinagar",260.0,5556.0,4680.0,This plot for sale Good location and silent area 24 hours security and water Near all connectivity area Best for first home villa 5km from s p ring road,https://www.99acres.com/residential-land-plot-for-sale-in-suramya-three-palodia-ahmedabad-west-520-sqyd-spid-Z90535360,,,,,,,Palodia,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Vavol, Gandhinagar","Vavol, Gandhinagar",165.0,11828.0,1395.0,Available on sell 4bhk bunglow in vavol 155 sq.Yard plot size and 250 sq.Yard construction prime location new society,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-radhe-vrundavan-residency-vavol-gandhinagar-1395-sqft-spid-I87936004,4.0,4.0,2.0,,,,Vavol,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Sector 4A Gandhinagar, Sector 4 Gandhinagar","Sector 4A Gandhinagar, Sector 4 Gandhinagar",190.0,19613.0,968.0,Available on sell tenament in sector 4 double floor construction 90 sq.M area prime location near by kh road,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-4a-gandhinagar-969-sqft-r1-spid-W88708896,4.0,4.0,2.0,,,,Sector 4,,Unknown,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Adalaj, Gandhinagar","Adalaj, Gandhinagar",535.0,11111.0,4815.0,4 bhk sami furnished banglow in zundal to adalaj man road near by divine child school good loction and primium viw and pure air all over good loction,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-gandhinagar-3600-sq-ft-spid-J76744811,4.0,5.0,4.0,,,semi-furnished,Adalaj,,New,1,False,False,False,villa,0.0,1.0
"4 Bedroom Housein Palodia, Gandhinagar","Palodia, Gandhinagar",525.0,11667.0,4500.0,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-palodia-ahmedabad-west-4500-sqft-r1-spid-V89428700,4.0,4.0,1.0,,,,Palodia,,Unknown,1,False,False,False,house,,
"4 Bedroom Housein Sonarda, Gandhinagar","Sonarda, Gandhinagar",200.0,7716.0,2592.0,"This 4 bhk house for sale in sonarda naroda dehagam road is an ideal abode for a family. Even better, it is situated in one of the prominent localities of ahmedabad east. Constructed on a super built up area of 2592 sq.Ft., this house comprises 4 bedrooms, 5 bathrooms and 2 balconies. The houses comes with dedicated 1 covered and 1 open parking space(s) where you can easily park your vehicle(s)...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sonarda-gandhinagar-3906-sqft-r2-spid-B83921772,4.0,5.0,2.0,,,,Gandhinagar Taluka,,New,0,False,False,False,house,0.0,0.0
"3 Bedroom Housein Kalol, Gandhinagar","Kalol, Gandhinagar",120.0,10720.0,1119.0,"Check out this 3 bhk house for sale in gandhinagar, kalol, a popular residential locality that contains many of the in-Demand properties in ahmedabad north. The property's proximity to landmarks like close to highway and close to mall makes it ideal property for families. This house occupies a super built up area of 104 sq.M. And contains 3 bedrooms, 3 bathrooms and 1 balcony. The houses comes ...",https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-kalol-gandhinagar-1119-sqft-spid-A90275490,3.0,3.0,1.0,,,,Kalol,,New,1,False,False,False,house,0.0,5.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",250.0,13550.0,1845.0,Available on sell 4bhk bunglow in kudasan 2 floor available 205 sq.Yard plot and 275 sq.Yard construction prime location near by relience circle,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-radhe-green-kudasan-gandhinagar-1845-sqft-r1-spid-G87421780,4.0,4.0,2.0,2.0,,,Kudasan,,New,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",270.0,15789.0,1710.0,4 bhk furnished banglow in good loction and near by kha road and good view and very nice view and good area,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-2385-sq-ft-spid-P81514553,4.0,4.0,2.0,,,furnished,Sargasan,,Unknown,1,False,False,False,villa,2.0,10.0
"4 Bedroom Housein Ambapur, Gandhinagar","Ambapur, Gandhinagar",1200.0,63157.0,1900.0,"This 4 bhk semi-Furnished luxurious bungalow in adalaj is built on a spacious 17,100 sq.Ft, offering ample space for a grand lifestyle. Featuring modern interiors, well-Planned rooms, and quality fittings, it ensures comfort and elegance. Located in a peaceful, well-Connected area, it provides easy access to schools, markets, and daily essentials, making it perfect for families seeking privacy,...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shree-balaji-greenvalley-ambapur-ahmedabad-north-1900-sqft-spid-G90231008,4.0,4.0,3.0,,,semi-furnished,Ambapur,,New,1,False,False,False,villa,0.0,2.0
"3 Bedroom Housein Sardar Patel Ring Road, Gandhinagar","Sardar Patel Ring Road, Gandhinagar",525.0,14583.0,3600.0,,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-satyam-sentossa-greenland-sardar-patel-ring-road-gandhinagar-2250-sqft-r2-spid-R88741302,3.0,3.0,3.0,,,,SP Ring Road,,Unknown,1,False,False,False,house,,
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",610.0,11057.0,5517.0,"Planning to buy an individual house in gandhinagar. Then you should definitely check out this 4 bhk house for sale in raysan, a well-Planned and well-Connected locality in gandhinagar. This residential house is located close to close to metro station, close to school, close to hospital and close to highway. The floor plan additionally contains 4 bedrooms, 5 bathrooms and 3 balconies. All in all...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-5517-sqft-spid-K89758724,4.0,5.0,3.0,,,,Raysan,,New,1,True,False,False,house,0.0,8.0
"4 Bedroom Housein Alampur, Gandhinagar","Alampur, Gandhinagar",75.0,7545.0,994.0,"Wishing to settle down in a tenament with your family? This aamani bunglows well-Built and spacious 4 bhk house for sale in alampur, gandhinagar seems to be an ideal choice for a peaceful abode for a family. The house has over plot area of 994 sq.Ft. And comes with 4 bedrooms, 4 bathrooms and more than 3 balconies. This 4 bhk house comes attached with 1 open parking for your vehicle(s). Another...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-alampur-gandhinagar-994-sqft-r1-spid-B89194663,4.0,4.0,3.0,,,,Alampur,,New,1,False,False,False,villa,0.0,0.0
"1 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",88.35,9500.0,930.0,"The 1 bhk residences at siban in gift city offer spacious layouts , designed to provide the comfort of a larger home with modern interiors and smart functionality.These homes feature a large living area, premium kitchen, and ample natural light, making them ideal for working professionals, couples, and investors.Residents enjoy access to world-Class amenities, high-Rise living, and strong renta...",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-gift-city-gandhinagar-930-sqft-spid-L89988684,1.0,1.0,1.0,,,,Gift City,,New,0,False,False,True,house,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",350.0,21605.0,1620.0,Bungalow for sale in kudasan gandhinagar. Good location and near to all facility. For this is well maintain and very good condition in kudasan. Key usps- This bungalow in kudasan gandhinagar: Swaminarayan dham 2 min. Info city 2 min. City pulse 2 min. Indroda park 3 min. Akshardham 5 min. Gift city 5 min. K raheja it park 5 min. Airport 10 min. Tcs garima park 2 min. School of achievers 3 min. ...,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-1962-sqft-spid-H90833894,4.0,4.0,2.0,,,,Kudasan,,Unknown,1,False,False,False,villa,2.0,17.0
"4 Bedroom Housein Raysan, Gandhinagar","Raysan, Gandhinagar",270.0,14019.0,1926.0,"Sell new bungalows in raysan gandhinagar is a ready to move new society. This project is a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences and this bungalow new society is now ready to be called home as families have started moving in. Check out some of the features of new bungalows new society: New villa for sell and near to all fasili...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-3060-sqft-spid-J90832914,4.0,4.0,2.0,,,,Raysan,,Unknown,1,False,False,False,villa,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",400.0,22222.0,1800.0,"Kudasan is one of gandhinagar's most sought after destination for residential houses and this 4 bhk house in kudasan is your opportunity to be a part of this community. Containing 4 bedrooms, 4 bathrooms and 2 balconies, this independent house is spread over a super built up area of 200 sq.Ft. The houses comes with dedicated 2 covered and 2 open parking space(s) where you can easily park your v...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-1800-sqft-r1-spid-N88890140,4.0,4.0,2.0,,,,Kudasan,,Unknown,1,False,False,False,house,0.0,0.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",320.0,19536.0,1638.0,"This 4 bhk house for sale in akshar bungalow is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gandhinagar. Another plus point for the house is that it is situated near close to school, close to hospital and close to market. This house occupies a super built up area of 182 sq.Yards and contains 4 bedrooms, 4 bathrooms and 1 balcony. This 4 bhk hou...",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kudasan-gandhinagar-1638-sqft-spid-S90123778,4.0,4.0,1.0,,,,Kudasan,,New,1,False,False,False,villa,0.0,3.0
"4 Bedroom Housein Kudasan, Gandhinagar","Kudasan, Gandhinagar",225.0,19841.0,1134.0,"Property future , east facing main door, 2 terrace, 24hrs water Club house gym",https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-aawaass-mango-kudasan-gandhinagar-1651-sqft-r1-spid-Y88765560,0.0,1.0,2.0,,,,Kudasan,East,New,1,False,False,False,house,7.0,0.0
"3 Bedroom Housein Sardar Patel Ring Road, Gandhinagar","Sardar Patel Ring Road, Gandhinagar",495.0,11066.0,4473.0,Bungalow in premium society and location Fully furnished Elegant and spacious layout Multiple options available in same society and other societies nearby,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-satyam-sentossa-greenland-sardar-patel-ring-road-gandhinagar-2268-sqft-spid-F90607572,3.0,3.0,3.0,,,furnished,SP Ring Road,,Unknown,1,False,False,False,villa,0.0,0.0
"4 BHK Flatin Randesan, Gandhinagar","Randesan, Gandhinagar",198.0,5000.0,3960.0,Avilabale 4bhk duplex standard luxury living Ready to move project Modern layout Good connectivity to giftcity & ahemdabad. Natural light & personal swiming pool.,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-randesan-gandhinagar-3960-sqft-spid-L89949712,4.0,4.0,2.0,,,,Randesan,,New,1,False,False,True,villa,5.0,0.0
