Name,Location,Price (INR in Lakhs),Price_per_sqft,Area_sqft,Description,Property_URL,bedrooms,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,property_type,luxury_score,location_advantage_score
"4 Bedroom Housein Alampur, Gandhinagar","Alampur, Gandhinagar",950.0,47500.0,2000.0,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shraddha-residency-alampur-gandhinagar-2000-sqft-spid-X90000286,4.0,3.0,4.0,,,,Alampur,,Unknown,1,False,False,False,,,
"Residential land / Plotin Palodia, Gandhinagar","Palodia, Gandhinagar",333.0,5632.0,5913.0,"Lush green plot with big trees , 4 side masonry boundaries are done, small storage room is constructed. Immediate possession.",https://www.99acres.com/residential-land-plot-for-sale-in-suramya-three-palodia-ahmedabad-west-657-sqyd-r1-spid-R81433945,,,,,,,Palodia,,New,1,False,False,False,other,0.0,0.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",45.0,4000.0,1125.0,"The flat is facing the east direction. Constructed on a carpet area of 1125 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 4 floors in total and the flat for sale is located on the 2nd floor. This is a ready to move project and the property is 10+ years old. The well built marble flooring enhances the aesthetic appeal of this flat. All the moder...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-saundarya-444-sargasan-gandhinagar-1125-sqft-spid-A89984870,2.0,2.0,1.0,2.0,4.0,unfurnished,Sargasan,East,10-20 years,1,False,True,False,apartment,0.0,0.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",82.0,4624.0,1773.0,"Available immediately, this 3 bhk flat in akshat heaven, kudasan, gandhinagar offers 1773 sq.Ft. On the top (5th) floor of a low-Rise building. Over 10 years old, the residence includes 3 bathrooms and is fully furnished. Nearby religious sites and a multispecialty clinic add convenience to this peaceful location. Large open space, lush green gardens, large open terrace in front of house.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-akshat-heaven-kudasan-gandhinagar-1773-sqft-spid-T89767110,3.0,3.0,1.0,5.0,,furnished,Kudasan,,10-20 years,1,False,False,True,apartment,0.0,1.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",63.0,4516.0,1395.0,"Located in maruti amrakunj, sargasan, gandhinagar, this 5-10 year old 2 bhk flat offers 1395 sq.Ft. On the 2nd floor of a low-Rise building. Immediate availability includes a 2-Bedroom, 2-Bathroom layout, unfurnished. Close to multiple temples and a dental clinic, its a practical choice for residential sale.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maruti-amrakunj-sargasan-gandhinagar-1395-sqft-spid-H89957536,2.0,2.0,1.0,2.0,,unfurnished,Sargasan,,5-10 years,1,False,True,False,apartment,0.0,0.0
"3 BHK Flatin Urjanagar 1, Randesan, Gandhinagar","Urjanagar 1, Randesan, Gandhinagar",95.0,5149.0,1845.0,"Shrifal heights in kudasan, gandhinagar, stands out as a premier residential community due to its blend of modern amenities, thoughtful design, and active community engagement. Strategic location: Situated near key landmarks like swaminarayan dham, the society offers easy access to reputed schools, healthcare facilities, and retail outlets, enhancing convenience for residents Comprehensive amen...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-balaji-infrastructure-shrifal-heights-urjanagar-1-gandhinagar-1845-sqft-r1-spid-U83735396,3.0,3.0,1.0,,,,Randesan,,Unknown,1,False,False,True,other,0.0,5.0
"5 Bedroom Housein Sector 22, Gandhinagar","Sector 22, Gandhinagar",540.0,15707.0,3438.0,"This 4 bhk house for sale in sector 22 gandhinagar is an ideal abode for a family. Even better, it is situated in one of the prominent localities of gandhinagar. The house has over super built up area of 382 sq.Yards and comes with 4 bedrooms, 4 bathrooms and 1 balcony. This 4 bhk house comes attached with 1 covered and 3 open parking for your vehicle(s). This 10+ years old property is availabl...",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-22-gandhinagar-3879-sqft-spid-M89935808,4.0,4.0,1.0,,,,Sector 22,,10-20 years,1,False,False,False,house,0.0,0.0
"1 BHK Flatin Sector 5A Gandhinagar, Sector 5 Gandhinagar","Sector 5A Gandhinagar, Sector 5 Gandhinagar",160.0,177777.0,98.0,"This 10+ year old 1 bhk flat spans 98 sq.Ft. On the ground floor of a low-Rise building in sector 5, gandhinagar. With 1 bedroom and 1 bathroom, it comes unfurnished and available for immediate sale. The location offers easy access to religious sites like swaminarayan temple and vital healthcare facilities including gayatri hospital.",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-sector-5a-gandhinagar-98-sqft-spid-G89932518,1.0,1.0,1.0,0.0,,unfurnished,Sector 5,,New,1,True,False,False,apartment,0.0,0.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",75.0,5411.0,1386.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1386-sq-ft-r3-spid-P77677747,2.0,2.0,1.0,,,,Sargasan,,Unknown,1,False,True,False,,,
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",125.0,17265.0,724.0,"Situated on the 11th floor of a 24-Story high-Rise in sangath ipl smart life, this 1-5 year old 2 bhk flat offers 724 sq.Ft. Of vaastu-Compliant living. Ready for immediate possession, it includes 2 bedrooms, 2 bathrooms, and access to a gym, clubhouse, pool, and power backup. Conveniently close to schools, hospital, mall, and highway connectivity.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sangath-ipl-smart-life-gift-city-gandhinagar-724-sqft-spid-N89932076,2.0,2.0,1.0,11.0,24.0,,Gift City,,1-5 years,1,False,True,False,apartment,12.0,7.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",80.0,4831.0,1656.0,"Available immediately, this 3 bhk flat spans 1656 sq.Ft. On the 4th floor of a 5-Floor low-Rise building at psy pramukh lotus, sargasan, gandhinagar. Over 10 years old, it offers 3 bedrooms, 3 bathrooms, lift access, and on-Call maintenance. Close to temples and medical facilities, it suits those valuing convenience and community.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-lotus-sargasan-gandhinagar-1656-sqft-spid-Y89929436,3.0,3.0,1.0,4.0,5.0,unfurnished,Sargasan,,10-20 years,1,False,False,True,apartment,2.0,2.0
"Residential land / Plotin Dahegam, Gandhinagar","Dahegam, Gandhinagar",125.0,1798.0,6953.0,"Situated in dahegam, gandhinagar, this 8,676 sq.Ft. Residential land is available for immediate sale. A corner plot overlooking a club, it offers a prime location close to markets and schools. The plot lies within easy reach of khodiyar temple, medical facilities, and atms, making it ideal for residential development.",https://www.99acres.com/residential-land-plot-for-sale-in-dhegam-gandhinagar-773-sqyd-spid-O89927188,,,,,,,Dahegam,,Unknown,1,False,False,False,plot,2.0,1.0
"Residential land / Plotin Gift City, Gandhinagar","Gift City, Gandhinagar",1500.0,60.0,2501297.0,"Based on the provided property card (Milkat card) for the property in gandhinagar, here is a detailed summary of the land information and its ownership history: Property details Location: Shahpur ward (Non-Agricultural), gandhinagar district. Survey number: City survey no. Na506/2. Sheet & card number: Sheet no. Na99, card no. 73. Area: 2378 square meters. Upin: Gj. Status: Non-Agricultural (Na...",https://www.99acres.com/residential-land-plot-for-sale-in-gift-city-gandhinagar-277922-sqyd-spid-F89918140,,,,,,,Gift City,,Unknown,1,False,False,False,other,0.0,0.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",50.0,4366.0,1305.0,"This house is on uvarshad road, its location is best, there is good space inside the flat, & its a fully furnished house.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vavol-gandhinagar-1305-sqft-r1-spid-N83373650,2.0,2.0,1.0,,,furnished,Vavol,,Unknown,1,True,False,False,other,0.0,0.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",175.0,19886.0,880.0,"This 2 bhk flat, under construction, spans 880 sq.Ft. On the 25th floor of a high-Rise at shivalik skyview, gift city, gandhinagar. Featuring 2 bedrooms, 2 bathrooms, and modern amenities like a clubhouse, gym, lift, and swimming pool, it offers convenient access to shree rang mall, nh48, top schools, and hospitals. Available february 2028.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shivalik-skyview-gift-city-gandhinagar-880-sqft-spid-F89887812,2.0,2.0,1.0,25.0,,,Gift City,,New,0,False,True,False,apartment,8.0,7.0
"2 BHK Flatin Chiloda, Gandhinagar","Chiloda, Gandhinagar",37.0,4743.0,780.0,"Afv residency, dahegaon road, mota chiloda, gandhinagar, gujarat",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-prayagraj-afv-residency-chiloda-gandhinagar-780-sqft-spid-F89884710,2.0,2.0,2.0,,,,Chiloda,,Unknown,1,False,True,False,other,0.0,0.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",72.0,9154.0,786.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shreeji-sahajanand-shayona-sargasan-gandhinagar-787-sqft-spid-K89866680,3.0,3.0,1.0,,,,Sargasan,,Unknown,1,False,True,False,,,
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",45.0,6455.0,697.0,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 3 balconies. All in all, the flat is spread over a built up area of 65 sq.M. The residential building has 4 floors in total and the flat for sale is located on the 3rd floor. As the project is already ready to move, so you can easily move into this 10+ years old property.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-b-and-m-divya-sanskar-city-sargasan-gandhinagar-697-sqft-spid-W89865682,2.0,2.0,3.0,3.0,4.0,,Sargasan,,10-20 years,1,True,False,False,apartment,0.0,0.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",72.0,8353.0,861.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shreeji-sahajanand-shayona-sargasan-gandhinagar-862-sqft-spid-H89865128,3.0,3.0,1.0,,,,Sargasan,,Unknown,1,True,False,False,,,
"3 BHK Flatin Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",81.5,8232.0,1602.0,"Available immediately, this 3 bhk flat spans 1602 sq.Ft. On the 11th floor of a 14-Story high-Rise at psy pramukh trinity, uvarsad, gandhinagar. Built 2 years ago, it includes 3 bedrooms, 2 bathrooms, and comes furnished. Residents enjoy amenities like a gym, clubhouse, power backup, lift, and rainwater harvesting, near schools and hospitals.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-trinity-uvarsad-gandhinagar-1602-sqft-spid-K89854502,3.0,2.0,3.0,11.0,14.0,furnished,Uvarsad,,Unknown,1,False,False,True,apartment,9.0,2.0
"1 BHK Triplex Builder Floorin Kalol, Gandhinagar","Kalol, Gandhinagar",60.0,37.0,163350.0,"Located in pk simandhar avenue, kalol, this newly constructed 1 bhk triplex builder floor offers phone_number.00 sq.Ft. Of unfurnished space on the ground floor of a low-Rise, 4-Floor building. With immediate availability, the property features 1 bedroom and 1 bathroom, under 1 year old, and is close to hospitals and shri hanumanji temple.",https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-pk-simandhar-avenue-kalol-gandhinagar-163380-sqft-spid-T89833356,1.0,1.0,1.0,0.0,4.0,unfurnished,Kalol,,New,1,False,True,False,builder floor,0.0,1.0
"3 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",242.0,20500.0,1180.0,"3 bhk unit available for sale in gift city, gandhinagar. Serious buyers, please contact.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vida-by-nila-spaces-gift-city-gandhinagar-1180-sqft-spid-Q89830476,3.0,3.0,2.0,,,,Gift City,,Unknown,0,False,True,False,other,0.0,0.0
"3 BHK Builder Floorin Sargasan, Gandhinagar","Sargasan, Gandhinagar",140.0,68292.0,204.516,2400 sqft open terrace garden and road both side facing,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sargasan-gandhinagar-205-sqft-spid-Y89824530,3.0,3.0,1.0,,,,Sargasan,Other,New,1,False,False,False,other,2.0,0.0
"3 BHK Builder Floorin Sargasan, Gandhinagar","Sargasan, Gandhinagar",140.0,68292.0,204.516,2400 sqft open terrace garden and road both side facing,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sargasan-gandhinagar-205-sqft-spid-Y89824248,3.0,3.0,1.0,,,,Sargasan,Other,New,1,False,False,False,other,2.0,0.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",75.0,9587.0,782.0,"This is garden facing fully filled with sun light and vantiltion and immediately available property. This 2 bhk flat spans 782.25 sq.Ft. On the 11th floor of a 14-Story high-Rise at swagat kingsland, sargasan, gandhinagar. The 0-1 year old residence offers 2 bedrooms and 2 bathrooms, semi-Furnished for convenience. You can enjoy amenities like clubhouse, gym, cafe, badminton court, box cricketa...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-kingsland-sargasan-gandhinagar-782-sqft-spid-O89801788,2.0,2.0,1.0,11.0,14.0,semi-furnished,Sargasan,Other,New,1,False,True,False,apartment,12.0,0.0
"Residential land / Plotin Palodia, Gandhinagar","Palodia, Gandhinagar",229.0,4278.0,5355.0,"Set in avirat sopan icon, palodia, gandhinagar, this 5355 sq.Ft. Residential plot offers immediate availability for sale. Positioned conveniently near multiple bus depots including ghuma brts terminal and dps delhi public school, it provides excellent connectivity. The land is unfurnished and ready for development, situated on the ground floor for easy access.",https://www.99acres.com/residential-land-plot-for-sale-in-avirat-sopan-icon-palodia-ahmedabad-west-595-sqyd-r1-spid-I89724778,,,,0.0,,unfurnished,Palodia,,New,1,False,False,False,plot,0.0,2.0
"2 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",56.0,4321.0,1296.0,"A well-Maintained 144 sq. Yard 2bhk flat for sale. This garden-Facing home offers a peaceful environment with plenty of natural light and ventilation. Key features: Spacious 2 bedrooms, hall & kitchen (2bhk) Garden-Facing view Fully furnished includes furniture, wardrobes, modular kitchen, and essential fittings Ready-To-Move-In condition Rising sunlight Address: Divyajivan heights C 801 Nr. Sw...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-divyajivan-heights-kudasan-gandhinagar-1296-sqft-spid-O89773502,2.0,2.0,1.0,,,furnished,Kudasan,Other,New,1,False,True,False,apartment,0.0,0.0
"2 Bedroom Housein Sargasan, Gandhinagar","Sargasan, Gandhinagar",200.0,13387.0,1494.0,"Planning to buy an individual house in gandhinagar. Then you should definitely check out this 2 bhk house for sale in sargasan, a well-Planned and well-Connected locality in gandhinagar. The house has over super built up area of 166 sq.Yards and comes with 2 bedrooms, 2 bathrooms and 1 balcony. The houses comes with dedicated 2 covered and 1 open parking space(s) where you can easily park your ...",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sargasan-gandhinagar-1494-sqft-spid-S89753574,2.0,2.0,1.0,,,,Sargasan,,New,1,False,False,False,house,0.0,0.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",48.5,4276.0,1134.0,"Check out this 2 bhk apartment for sale in sahajanand homes 2, a popular residential project that houses in-Demand flats in sargasan, gandhinagar. This residential flat is north-East-Facing direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1134 sq.Ft. This flat lies on the 2nd level of a 7 storey buildin...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1134-sqft-r1-spid-X87292264,2.0,2.0,1.0,2.0,7.0,unfurnished,Sargasan,North-East,New,1,False,True,False,apartment,0.0,0.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",79.0,8967.0,881.0,"Located in bhavya devanshi prime, raysan, gandhinagar, this 3 bhk flat offers 881 sq.Ft. Of well-Planned living space on the 4th floor of a 10-Story mid-Rise building. With 3 bedrooms, 2 bathrooms, and immediate availability, this 1-5 year old residential apartment is semi-Furnished and close to key healthcare facilities and infocity office complex.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhavya-devanshi-prime-raysan-gandhinagar-881-sqft-spid-C89744254,3.0,2.0,1.0,4.0,10.0,semi-furnished,Raysan,,1-5 years,1,False,True,False,apartment,0.0,0.0
"2 BHK Builder Floorin Kudasan, Gandhinagar","Kudasan, Gandhinagar",70.0,6536.0,1080.0,"My property is at prime location of gandhinagar. Property is on service road of gamdhinagar-Ahmedabad highway, near rakshashakti circle & infocity (Gifty city road). 1 km from dholakuva & randesan metro station. Fully furmished flat at 2nd floor with lift. Price is negotiable.",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-kudasan-gandhinagar-1080-sqft-spid-N89740186,2.0,2.0,1.0,2.0,,furnished,Kudasan,,New,1,False,False,False,other,0.0,6.0
"3 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",300.0,11231.0,2671.0,34-Storey luxury tower (~120m height) offering panoramic skyline views Located in indias first smart financial hub gift city Designed for premium urban lifestyle with global standards One of the rare drone-Inspired building designs in india Gives a futuristic identitynot a typical box-Type building Strong visual differentiation vs. Other projects in gift city,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivalik-skyview-gift-city-gandhinagar-2671-sqft-spid-P89720444,3.0,3.0,2.0,,34.0,,Gift City,,Unknown,0,False,False,True,apartment,5.0,0.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",78.0,4228.0,1845.0,It's a wonderful property at a prime location at gandhinagar. Nearby under construction river front and behind famous pdeu university. Great scope for rent and price appreciation.,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-madhav-skyline-raysan-gandhinagar-1845-sq-ft-spid-S89669762,3.0,3.0,1.0,,,,Raysan,,Unknown,1,False,False,True,other,4.0,10.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",65.75,5492.0,1197.0,Total house interior design provided. Modular kitchen. Kitchen exhaust chimney fitted. Auro water filter provided. Centralised lpg gas . Pipe gas line Interior wall cup boards and wooden alamaras provided..Etc...,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-afford-sargasan-gandhinagar-1197-sq-ft-spid-M89667402,2.0,2.0,1.0,,,,Sargasan,,Unknown,1,False,True,False,other,0.0,0.0
"Studio Apartments / 1 RK Flatsin Chhatral, Gandhinagar","Chhatral, Gandhinagar",15.0,4285.0,350.0,"Hy we sall our residenceal property its 1 hk, with combine washroom also have space off was area and parking also 2 flowers only and only 4 house on 1 floor price ia negotiable",https://www.99acres.com/studio-apartment-flat-for-sale-in-chhatral-gandhinagar-350-sqft-spid-Z89633010,1.0,1.0,1.0,,,,Kalol,,Unknown,1,False,True,False,other,0.0,0.0
"2 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",65.0,7850.0,1476.0,"Situated on the 4th floor of a 13-Story high-Rise in sai texas 2, raysan, gandhinagar, this 2 bhk flat offers 1476 sq.Ft. Of comfortable living with 2 bedrooms and 2 bathrooms. Available immediately, the 1-5 year old apartment is semi-Furnished and includes access to a lift and nearby fitness center. Close to key hospitals and infocity office complex.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-1476-sqft-spid-R89587590,2.0,2.0,1.0,4.0,13.0,semi-furnished,Raysan,,1-5 years,1,False,False,True,apartment,3.0,1.0
"3 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",259.0,21949.0,1180.0,It is located in corner where you can have both sunrise and afternoon sunlight.,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vida-by-nila-spaces-gift-city-gandhinagar-1180-sqft-spid-I89586094,3.0,3.0,2.0,,,,Gift City,,Unknown,0,False,True,False,other,2.0,0.0
"2 BHK Flatin Randheja, Gandhinagar","Randheja, Gandhinagar",46.0,2871.0,1602.0,New under-Construction project in randheja,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-shreenand-ananta-randheja-gandhinagar-1602-sqft-spid-V89585788,2.0,2.0,2.0,,,,Randheja,,Unknown,0,False,False,True,other,0.0,0.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",165.0,12505.0,1319.0,"It is 3bhk, sharnam skyview flat , 265sqyard, premium fully furnished new, all branded electronic new items are installed. Amenities are available, gym, yoga room, children play area, community hall etc.. Best location near pdpu road, near gift city, near metro station.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chandarana-sharnam-skyview-kudasan-gandhinagar-1319-sqft-spid-G89576170,3.0,3.0,1.0,,,furnished,Kudasan,,New,1,False,True,False,apartment,10.0,8.0
"2 BHK Flatin Karai, Gandhinagar","Karai, Gandhinagar",44.17,28500.0,155.0,"Available from may 2028, this under-Construction 2 bhk flat at the rhythm elevate in karai, gandhinagar offers 155 sq.Ft. Of modern living space on the 5th floor of a 12-Story high-Rise. Featuring 2 bedrooms, 2 bathrooms, lift access, and a swimming pool, its close to koba circle metro, schools, nh 48, and esic hospital. Fully unfurnished for customization.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-the-rhythm-elevate-karai-gandhinagar-155-sqft-spid-V89573968,2.0,2.0,1.0,5.0,12.0,unfurnished,Karai,,New,0,False,True,False,apartment,4.0,4.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",95.0,5304.0,1791.0,"Located in ayunam greens, gandhinagar, this newly constructed 3 bhk apartment offers 1791 sq.Ft. Of modern living space on the top floor (13/13) of a high-Rise building. With 3 bedrooms, 3 bathrooms, and immediate availability, it features furnishing-Ready interiors, a fitness center, clubhouse, and lift accessall close to key amenities and excellent connectivity.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ayunam-greens-kudasan-gandhinagar-1791-sqft-spid-B89528142,3.0,3.0,1.0,13.0,13.0,furnished,Kudasan,,New,1,False,False,True,apartment,5.0,0.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",84.0,39160.0,214.0,Information 3 - Bhk flat Flat no :- B-302 214.50 var How much sqyd - 1700 Super built up Floor no - 3 Total floor - 8 Without furniture How much old society - 6month No one has moved in yet Key for visit - Available any time *thank you for connecting*,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shubh-saral-heights-kudasan-gandhinagar-215-sqft-r2-spid-O74597485,3.0,3.0,1.0,3.0,8.0,unfurnished,Kudasan,,Unknown,1,False,True,False,apartment,0.0,0.0
"Residential land / Plotin Vardhaman Nagar, Kalol, Gandhinagar","Vardhaman Nagar, Kalol, Gandhinagar",225.0,3846.0,5850.0,,https://www.99acres.com/residential-land-plot-for-sale-in-vardhaman-nagar-gandhinagar-650-sqyd-spid-U89461188,,,,,,,Kalol,,Unknown,1,False,False,False,,,
"2 BHK Flatin Sector 22, Gandhinagar","Sector 22, Gandhinagar",450.0,136363.0,330.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-22-gandhinagar-330-sqft-spid-G89433032,2.0,2.0,1.0,,,,Sector 22,,Unknown,1,False,True,False,,,
"2 BHK Flatin Sargasan, Gandhinagar",OrigHeights,105.0,7527.0,1404.0,"The flat is east-Facing. Containing 2 bedroom(s), 2 bathrooms and more than 3 balconies, this flat is spread over a built up area of 156 sq.Yards. This flat is situated on the top floor of this 13 floors tall residential building. This 1-5 years old property is available for immediate possession as the project is ready to move. The well built others flooring enhances the aesthetic appeal of thi...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-origin-heights-sargasan-gandhinagar-1404-sqft-spid-O89400129,2.0,2.0,3.0,,13.0,unfurnished,Sargasan,East,1-5 years,1,True,False,False,apartment,0.0,0.0
"2 BHK Flatin Sardar Patel Ring Road, Gandhinagar","Sardar Patel Ring Road, Gandhinagar",46.0,3285.0,1400.0,Corner property and very well maintained. Very good and peacefull community.,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sardar-patel-ring-road-gandhinagar-1400-sqft-spid-C89390705,2.0,2.0,2.0,,,,SP Ring Road,,Unknown,1,False,True,False,other,2.0,0.0
"2 BHK Flatin Randesan, Gandhinagar","Randesan, Gandhinagar",65.0,4847.0,1359.0,"Situated on the 5th floor of a 7-Story mid-Rise, this 2 bhk flat in shubh aarambh, randesan, gandhinagar, spans 1359 sq.Ft. Ready for immediate sale, the 1-5 year old apartment offers 2 bedrooms and 2 bathrooms, furnished with vaastu compliance. Residents enjoy amenities like a gym, clubhouse, power backup, and lift, close to temples and hospitals.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shubh-aarambh-randesan-gandhinagar-1359-sqft-spid-B89325921,2.0,2.0,1.0,5.0,7.0,furnished,Randesan,,1-5 years,1,False,False,True,apartment,10.0,2.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",72.0,9154.0,786.0,"Located in shreeji sahajanand shayona, sargasan, this 786.52 sq.Ft. 3 bhk flat offers immediate availability in a mid-Rise building on the 7th floor of 9. Just 0-1 year old, it includes 2 bathrooms and comes unfurnished. Benefits include a lift and proximity to key spots like nh147, sahjanand school, and shoppers plaza.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shreeji-sahajanand-shayona-sargasan-gandhinagar-787-sqft-spid-B89318531,3.0,2.0,1.0,7.0,9.0,unfurnished,Sargasan,,New,1,False,True,False,apartment,1.0,0.0
"Residential land / Plotin Koba, Gandhinagar","Koba, Gandhinagar",503.0,8985.0,5598.0,"Discover a prestigious investment at rajdhani retreat, a premium cooperative society strategically located opposite koba metro station on the highgrowth ahmedabadgandhinagar corridor. This eastfacing corner plot is uniquely positioned at the junction of two wide roads, offering superior accessibility and visibility. Directly facing a serene jain temple, the plot balances spiritual tranquility w...",https://www.99acres.com/residential-land-plot-for-sale-in-koba-gandhinagar-622-sq-yard-spid-F89308601,,,,,,,Koba,East,Unknown,1,False,False,False,other,4.0,3.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",114.99999999999999,5861.0,1962.0,"Located in callisto, sargasan, gandhinagar, this 0-1 year old 3 bhk flat offers 1962 sq.Ft. Of well-Planned space with 3 bathrooms on the 6th floor of a 13-Story high-Rise. Available immediately, the unfurnished apartment is close to multiple religious sites, including shree mahakali mataji and swaminarayan temples, ideal for residential sale.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1962-sqft-spid-A89289543,3.0,3.0,1.0,6.0,13.0,unfurnished,Sargasan,,New,1,False,True,False,apartment,0.0,0.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",135.0,5454.0,2475.0,"The flat is facing the north-East direction. The flat is over 275 sq.Yards super built up area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The residential building has 14 floors in total and the flat for sale is located on the 10th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property. The beautifully designed vitrified flooring enhan...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-2475-sqft-spid-B89284853,3.0,3.0,1.0,10.0,14.0,unfurnished,Sargasan,North-East,New,1,False,False,True,apartment,0.0,0.0
